sourceName,double,speed,length
Healthy,0.285,3.9817466,35.03937008
Healthy,0.287,2.997494631,30.31496063
Healthy,0.306,3.534359341,29.92125984
Healthy,0.292,1.588224767,20.47244094
Healthy,0.287,3.243557623,32.67716535
Healthy,0.283,2.639584825,22.44094488
Healthy,0.31,2.52773801,24.40944882
Healthy,0.267,3.937007874,33.46456693
Healthy,0.283,3.265926986,29.92125984
Healthy,0.297,2.952755906,28.34645669
Healthy,0.27,2.930386543,28.74015748
Healthy,0.282,2.304044381,22.44094488
Healthy,0.273,3.243557623,29.92125984
Healthy,0.309,2.818539728,26.37795276
Healthy,0.294,3.221188261,30.70866142
Healthy,0.303,3.556728704,33.46456693
Healthy,0.292,3.377773801,29.92125984
Healthy,0.298,3.959377237,35.43307087
Healthy,0.304,3.489620616,31.49606299
Healthy,0.289,3.198818898,29.13385827
Healthy,0.301,2.840909091,25.19685039
Healthy,0.289,3.198818898,31.88976378
Healthy,0.308,3.221188261,32.67716535
Healthy,0.295,3.176449535,32.67716535
Healthy,0.27,2.997494631,31.88976378
Healthy,0.297,3.534359341,34.2519685
Healthy,0.262,3.221188261,32.28346457
Healthy,0.267,3.60146743,34.64566929
Healthy,0.272,2.840909091,29.13385827
Healthy,0.28,3.221188261,31.88976378
Healthy,0.295,3.176449535,31.88976378
Healthy,0.255,3.422512527,33.46456693
Healthy,0.282,3.154080172,31.88976378
Healthy,0.296,2.729062276,28.74015748
Healthy,0.326,2.997494631,30.31496063
Healthy,0.301,3.198818898,32.28346457
Healthy,0.303,3.489620616,34.2519685
Healthy,0.264,3.400143164,34.2519685
Healthy,0.312,2.975125268,30.70866142
Healthy,0.314,2.751431639,29.92125984
Healthy,0.305,3.310665712,32.28346457
Healthy,0.281,3.310665712,33.07086614
Healthy,0.311,2.930386543,30.31496063
Healthy,0.273,3.265926986,32.28346457
Healthy,0.257,3.355404438,33.46456693
Healthy,0.264,3.377773801,32.67716535
Healthy,0.28,2.863278454,30.70866142
Healthy,0.266,3.198818898,31.49606299
Healthy,0.283,2.930386543,26.37795276
Healthy,0.306,2.885647817,24.80314961
Healthy,0.27,3.579098067,33.07086614
Healthy,0.295,3.265926986,31.88976378
Healthy,0.341,3.534359341,33.46456693
Healthy,0.283,2.572476736,29.92125984
Healthy,0.289,2.706692913,27.95275591
Healthy,0.292,2.729062276,28.34645669
Healthy,0.272,3.06460272,29.13385827
Healthy,0.284,2.885647817,30.31496063
Healthy,0.279,2.661954188,28.34645669
Healthy,0.253,3.109341446,31.88976378
Healthy,0.27,2.52773801,24.80314961
Healthy,0.316,3.109341446,31.49606299
Healthy,0.276,2.192197566,24.80314961
Healthy,0.275,2.125089477,20.47244094
Healthy,0.287,3.802791696,35.03937008
Healthy,0.319,2.259305655,22.44094488
Healthy,0.309,3.556728704,34.2519685
Healthy,0.301,3.243557623,31.1023622
Healthy,0.31,3.489620616,33.07086614
Healthy,0.327,3.310665712,32.28346457
Healthy,0.287,2.952755906,30.31496063
Healthy,0.287,3.690944882,33.85826772
Healthy,0.285,3.06460272,30.31496063
Healthy,0.334,2.930386543,31.1023622
Healthy,0.289,2.057981389,25.98425197
Healthy,0.31,2.661954188,28.74015748
Healthy,0.266,2.706692913,28.34645669
Healthy,0.249,3.579098067,32.28346457
Healthy,0.292,1.677702219,21.25984252
Healthy,0.277,2.661954188,28.74015748
Healthy,0.277,2.393521832,22.44094488
Healthy,0.3,2.505368647,25.19685039
Healthy,0.196,2.930386543,27.95275591
Healthy,0.32,2.259305655,24.80314961
Healthy,0.26,2.930386543,27.55905512
Healthy,0.28,3.44488189,32.67716535
Healthy,0.25,3.310665712,31.49606299
Healthy,0.26,2.460629921,25.19685039
Healthy,0.291,3.243557623,31.88976378
Healthy,0.278,3.288296349,37.00787402
Healthy,0.306,3.109341446,30.70866142
Healthy,0.293,2.550107373,25.98425197
Healthy,0.266,3.333035075,31.1023622
Healthy,0.271,2.594846099,25.19685039
Healthy,0.261,1.498747316,19.68503937
Healthy,0.275,2.997494631,29.13385827
Healthy,0.263,2.773801002,26.77165354
Healthy,0.268,2.415891195,21.65354331
Healthy,0.304,3.333035075,31.1023622
Healthy,0.286,3.154080172,30.31496063
Healthy,0.295,3.400143164,31.49606299
Healthy,0.301,3.825161059,35.03937008
Healthy,0.277,3.333035075,32.28346457
Healthy,0.267,2.236936292,25.59055118
Healthy,0.301,3.377773801,31.88976378
Healthy,0.29,3.154080172,29.92125984
Healthy,0.286,2.751431639,25.19685039
Healthy,0.289,2.214566929,20.86614173
Healthy,0.282,2.415891195,26.77165354
Healthy,0.278,2.438260558,26.77165354
Healthy,0.235,2.482999284,28.34645669
Healthy,0.262,1.767179671,18.8976378
Healthy,0.251,2.594846099,22.04724409
Healthy,0.253,2.975125268,26.77165354
Healthy,0.316,3.333035075,29.52755906
Healthy,0.264,1.185576235,14.56692913
Healthy,0.261,3.154080172,33.07086614
Healthy,0.279,2.818539728,32.67716535
Healthy,0.282,3.556728704,32.67716535
Healthy,0.26,3.713314245,34.64566929
Healthy,0.294,2.68432355,24.80314961
Healthy,0.329,3.042233357,27.55905512
Healthy,0.296,3.355404438,31.88976378
Healthy,0.303,2.460629921,22.44094488
Healthy,0.329,4.451503221,39.76377953
Healthy,0.315,2.393521832,27.95275591
Healthy,0.29,3.668575519,32.28346457
Healthy,0.323,3.131710809,30.31496063
Healthy,0.282,3.288296349,31.49606299
Healthy,0.27,2.639584825,24.80314961
Healthy,0.244,2.68432355,24.80314961
Healthy,0.291,3.198818898,28.74015748
Healthy,0.299,2.14745884,24.01574803
Healthy,0.315,2.661954188,27.55905512
Healthy,0.315,3.467251253,33.07086614
Healthy,0.302,3.288296349,33.46456693
Healthy,0.31,2.169828203,24.40944882
Healthy,0.309,3.825161059,33.85826772
Healthy,0.319,3.467251253,32.67716535
Healthy,0.315,3.713314245,34.2519685
Healthy,0.318,3.646206156,33.46456693
Healthy,0.316,2.460629921,27.55905512
Healthy,0.3,3.131710809,30.31496063
Healthy,0.311,2.52773801,25.59055118
Healthy,0.289,1.588224767,22.04724409
Healthy,0.302,2.52773801,26.37795276
Healthy,0.305,3.422512527,32.67716535
Healthy,0.319,3.288296349,29.52755906
Healthy,0.295,2.438260558,25.19685039
Healthy,0.313,2.885647817,27.55905512
Healthy,0.303,2.863278454,27.95275591
Healthy,0.28,2.930386543,25.59055118
Healthy,0.289,2.818539728,27.16535433
Healthy,0.295,3.154080172,28.74015748
Healthy,0.296,3.937007874,34.2519685
Healthy,0.301,3.489620616,28.34645669
Healthy,0.339,3.221188261,26.77165354
Healthy,0.304,3.869899785,35.03937008
Healthy,0.303,1.9908733,21.25984252
Healthy,0.294,3.221188261,30.70866142
Healthy,0.276,3.086972083,29.52755906
Healthy,0.288,3.154080172,28.74015748
Healthy,0.28,3.355404438,31.88976378
Healthy,0.297,3.802791696,34.2519685
Healthy,0.319,2.68432355,27.95275591
Healthy,0.299,2.035612026,23.22834646
Healthy,0.289,3.019863994,30.70866142
Healthy,0.287,1.722440945,16.14173228
Healthy,0.281,1.968503937,24.01574803
Healthy,0.26,1.834287759,19.68503937
Healthy,0.292,2.505368647,21.25984252
Healthy,0.345,1.968503937,20.47244094
Healthy,0.298,2.214566929,24.80314961
Healthy,0.304,3.154080172,28.74015748
Healthy,0.252,3.176449535,24.01574803
Healthy,0.27,4.093593414,33.46456693
Healthy,0.324,3.042233357,29.52755906
Healthy,0.301,2.572476736,29.52755906
Healthy,0.319,2.259305655,25.19685039
Healthy,0.306,1.476377953,20.86614173
Healthy,0.289,1.789549034,23.62204724
Healthy,0.317,2.326413744,24.80314961
Healthy,0.317,2.594846099,27.55905512
Healthy,0.321,2.393521832,25.59055118
Healthy,0.32,2.304044381,25.98425197
Healthy,0.284,2.080350752,23.62204724
Healthy,0.321,2.326413744,25.98425197
Healthy,0.318,2.102720115,22.44094488
Healthy,0.295,2.14745884,24.80314961
Healthy,0.327,2.706692913,28.34645669
Healthy,0.353,2.102720115,24.01574803
Healthy,0.276,2.14745884,23.22834646
Healthy,0.32,3.06460272,29.13385827
Healthy,0.315,2.639584825,27.16535433
Healthy,0.267,2.460629921,27.55905512
Healthy,0.335,2.013242663,23.22834646
Healthy,0.328,2.035612026,23.22834646
Healthy,0.286,2.90801718,29.52755906
Healthy,0.328,2.192197566,24.40944882
Healthy,0.253,2.572476736,27.16535433
Healthy,0.292,2.035612026,23.62204724
Healthy,0.325,3.310665712,31.1023622
Healthy,0.336,3.086972083,29.92125984
Healthy,0.32,1.856657122,23.62204724
Healthy,0.307,2.90801718,27.95275591
Healthy,0.286,2.863278454,28.74015748
Healthy,0.302,2.773801002,28.34645669
Healthy,0.33,1.364531138,19.68503937
Healthy,0.286,2.751431639,27.55905512
Healthy,0.34,2.617215462,27.55905512
Healthy,0.247,2.885647817,28.34645669
Healthy,0.268,3.44488189,31.88976378
Healthy,0.217,2.14745884,24.80314961
Healthy,0.292,3.131710809,29.92125984
Healthy,0.306,3.288296349,31.1023622
Healthy,0.306,2.661954188,24.01574803
Healthy,0.276,1.946134574,20.47244094
Healthy,0.261,2.14745884,18.50393701
Healthy,0.271,2.796170365,27.55905512
Healthy,0.288,2.90801718,28.74015748
Healthy,0.282,3.019863994,29.52755906
Healthy,0.303,3.579098067,31.49606299
Healthy,0.302,2.729062276,26.77165354
Healthy,0.33,1.700071582,19.68503937
Healthy,0.296,2.751431639,28.34645669
Healthy,0.277,2.214566929,28.34645669
Healthy,0.289,3.60146743,33.07086614
Healthy,0.282,3.221188261,30.70866142
Healthy,0.318,2.14745884,25.98425197
Healthy,0.297,2.617215462,28.74015748
Healthy,0.278,2.214566929,25.98425197
Healthy,0.303,2.594846099,28.74015748
Healthy,0.293,2.952755906,29.52755906
Healthy,0.307,2.281675018,24.80314961
Healthy,0.274,2.192197566,26.77165354
Healthy,0.272,2.102720115,24.01574803
Healthy,0.29,2.482999284,25.98425197
Healthy,0.257,3.243557623,31.49606299
Healthy,0.269,2.214566929,24.80314961
Healthy,0.311,2.080350752,26.37795276
Healthy,0.302,2.90801718,29.13385827
Healthy,0.285,1.834287759,23.22834646
Healthy,0.313,2.035612026,27.16535433
Healthy,0.323,2.013242663,23.22834646
Healthy,0.283,3.288296349,31.49606299
Healthy,0.304,2.415891195,26.77165354
Healthy,0.336,2.304044381,25.59055118
Healthy,0.298,3.355404438,29.52755906
Healthy,0.281,1.677702219,20.47244094
Healthy,0.268,1.61059413,19.68503937
Healthy,0.292,2.661954188,25.19685039
Healthy,0.275,2.057981389,21.65354331
Healthy,0.289,3.422512527,30.70866142
Healthy,0.239,2.863278454,27.55905512
Healthy,0.312,1.722440945,19.68503937
Healthy,0.299,1.543486042,20.86614173
Healthy,0.263,2.035612026,21.25984252
Healthy,0.295,2.505368647,24.80314961
Healthy,0.293,1.409269864,19.68503937
Healthy,0.292,3.221188261,30.31496063
Healthy,0.305,2.773801002,27.55905512
Healthy,0.315,1.879026485,22.83464567
Healthy,0.311,1.386900501,20.86614173
Healthy,0.274,3.154080172,30.70866142
Healthy,0.31,1.655332856,19.68503937
Healthy,0.302,3.467251253,30.31496063
Healthy,0.251,3.086972083,28.34645669
Healthy,0.261,4.719935576,40.5511811
Healthy,0.311,2.952755906,28.74015748
Healthy,0.256,2.348783107,28.74015748
Healthy,0.243,1.946134574,19.68503937
Healthy,0.342,3.042233357,29.52755906
Healthy,0.282,3.400143164,31.1023622
Healthy,0.269,3.131710809,29.92125984
Healthy,0.3,3.019863994,28.74015748
Healthy,0.274,2.90801718,27.55905512
Healthy,0.281,2.773801002,26.37795276
Healthy,0.279,2.840909091,25.98425197
Healthy,0.287,2.214566929,23.22834646
Healthy,0.28,2.460629921,25.19685039
Healthy,0.32,3.400143164,31.1023622
Healthy,0.308,3.221188261,29.92125984
Healthy,0.305,1.700071582,23.62204724
Healthy,0.319,3.176449535,32.67716535
Healthy,0.277,2.505368647,30.70866142
Healthy,0.273,2.840909091,29.13385827
Healthy,0.263,3.489620616,32.28346457
Healthy,0.317,1.811918397,21.65354331
Healthy,0.272,2.281675018,23.62204724
Healthy,0.271,2.796170365,27.55905512
Healthy,0.297,1.632963493,22.04724409
Healthy,0.351,2.125089477,25.59055118
Healthy,0.342,2.617215462,25.98425197
Healthy,0.309,3.154080172,28.34645669
Healthy,0.302,3.06460272,27.95275591
Healthy,0.296,2.661954188,27.95275591
Healthy,0.269,3.780422334,32.67716535
Healthy,0.266,3.489620616,31.1023622
Healthy,0.27,2.460629921,25.98425197
Healthy,0.283,2.68432355,24.80314961
Healthy,0.272,2.90801718,27.55905512
Healthy,0.263,2.102720115,23.22834646
Healthy,0.279,2.14745884,25.98425197
Healthy,0.297,3.288296349,30.31496063
Healthy,0.331,1.901395848,18.8976378
Healthy,0.247,2.617215462,22.04724409
Healthy,0.273,1.946134574,24.80314961
Healthy,0.283,2.281675018,25.98425197
Healthy,0.333,3.288296349,31.1023622
Healthy,0.287,3.668575519,33.85826772
Healthy,0.326,2.796170365,25.98425197
Healthy,0.274,2.550107373,26.77165354
Healthy,0.264,3.377773801,33.46456693
Healthy,0.297,2.952755906,28.74015748
Healthy,0.304,3.668575519,35.03937008
Healthy,0.291,2.169828203,24.01574803
Healthy,0.287,2.102720115,24.01574803
Healthy,0.289,2.52773801,26.37795276
Healthy,0.323,3.377773801,24.40944882
Healthy,0.311,2.572476736,24.01574803
Healthy,0.269,2.438260558,25.98425197
Healthy,0.262,2.594846099,25.59055118
Healthy,0.254,2.37115247,22.83464567
Healthy,0.294,2.661954188,21.65354331
Healthy,0.306,2.393521832,25.59055118
Healthy,0.295,3.086972083,30.31496063
Healthy,0.292,2.192197566,23.62204724
Healthy,0.276,2.348783107,24.40944882
Healthy,0.294,3.735683608,31.88976378
Healthy,0.31,3.60146743,33.07086614
Healthy,0.311,2.281675018,24.01574803
Healthy,0.302,3.780422334,34.64566929
Healthy,0.32,3.758052971,33.85826772
Healthy,0.286,1.588224767,22.04724409
Healthy,0.287,3.086972083,29.92125984
Healthy,0.291,3.400143164,31.49606299
Healthy,0.305,2.617215462,31.1023622
Healthy,0.293,3.355404438,31.88976378
Healthy,0.282,3.086972083,27.16535433
Healthy,0.276,3.333035075,33.07086614
Healthy,0.272,2.393521832,22.44094488
Healthy,0.3,3.154080172,32.67716535
Healthy,0.295,1.767179671,20.47244094
Healthy,0.288,2.482999284,26.77165354
Healthy,0.3,2.617215462,25.98425197
Healthy,0.28,2.326413744,26.77165354
Healthy,0.274,2.773801002,24.01574803
Healthy,0.323,2.90801718,26.77165354
Healthy,0.329,3.44488189,36.61417323
Healthy,0.287,2.14745884,22.83464567
Healthy,0.276,3.60146743,33.07086614
Healthy,0.277,1.767179671,22.04724409
Healthy,0.291,3.288296349,30.70866142
Healthy,0.276,2.751431639,28.74015748
Healthy,0.299,1.677702219,22.04724409
Healthy,0.339,1.364531138,18.8976378
Healthy,0.302,2.14745884,25.19685039
Healthy,0.324,2.617215462,28.74015748
Healthy,0.286,2.773801002,27.55905512
Healthy,0.287,3.400143164,32.28346457
Healthy,0.285,3.422512527,30.31496063
Healthy,0.297,3.467251253,31.88976378
Healthy,0.285,3.154080172,31.1023622
Healthy,0.302,3.489620616,32.28346457
Healthy,0.281,3.60146743,32.28346457
Healthy,0.277,3.221188261,29.13385827
Healthy,0.323,2.281675018,28.34645669
Healthy,0.272,1.767179671,17.71653543
Healthy,0.271,3.422512527,33.07086614
Healthy,0.284,3.333035075,28.34645669
Healthy,0.29,3.019863994,28.74015748
Healthy,0.321,1.364531138,19.68503937
Healthy,0.294,1.744810308,21.65354331
Healthy,0.299,2.90801718,28.74015748
Healthy,0.278,1.9908733,24.80314961
Healthy,0.229,3.44488189,33.07086614
Healthy,0.286,3.735683608,33.46456693
Healthy,0.313,2.796170365,27.95275591
Healthy,0.231,2.438260558,26.37795276
Healthy,0.295,3.019863994,29.13385827
Healthy,0.26,3.176449535,31.1023622
Healthy,0.255,3.042233357,30.31496063
Healthy,0.251,1.565855404,18.8976378
Healthy,0.266,2.482999284,26.77165354
Healthy,0.285,3.556728704,31.88976378
Healthy,0.295,3.758052971,33.46456693
Healthy,0.247,3.735683608,33.07086614
Healthy,0.258,2.863278454,29.13385827
Healthy,0.26,2.52773801,25.98425197
Healthy,0.269,3.019863994,29.52755906
Healthy,0.293,2.997494631,27.55905512
Healthy,0.269,3.400143164,31.49606299
Healthy,0.282,2.90801718,29.13385827
Healthy,0.266,2.326413744,25.59055118
Healthy,0.338,2.102720115,24.40944882
Healthy,0.258,2.415891195,25.59055118
Healthy,0.266,2.661954188,27.55905512
Healthy,0.268,1.767179671,22.04724409
Healthy,0.232,1.901395848,21.65354331
Healthy,0.256,3.176449535,30.31496063
Healthy,0.238,3.221188261,31.49606299
Healthy,0.235,2.997494631,29.52755906
Healthy,0.248,2.751431639,28.34645669
Healthy,0.257,3.019863994,29.52755906
Healthy,0.288,3.288296349,31.1023622
Healthy,0.275,3.377773801,30.70866142
Healthy,0.295,3.511989979,31.49606299
Healthy,0.306,2.639584825,27.55905512
Healthy,0.277,2.773801002,28.34645669
Healthy,0.248,1.61059413,21.65354331
Healthy,0.283,2.840909091,28.74015748
Healthy,0.254,3.086972083,29.92125984
Healthy,0.298,2.773801002,29.13385827
Healthy,0.325,3.333035075,31.49606299
Healthy,0.269,3.400143164,31.88976378
Healthy,0.27,1.297423049,19.68503937
Healthy,0.24,1.946134574,25.19685039
Healthy,0.288,1.744810308,20.47244094
Healthy,0.308,3.086972083,30.31496063
Healthy,0.316,3.400143164,31.88976378
Healthy,0.303,3.422512527,31.88976378
Healthy,0.255,3.042233357,27.16535433
Healthy,0.267,3.422512527,31.88976378
Healthy,0.255,2.751431639,27.16535433
Healthy,0.294,1.386900501,19.29133858
Healthy,0.269,2.460629921,25.19685039
Healthy,0.292,1.946134574,21.65354331
Healthy,0.275,3.221188261,31.49606299
Healthy,0.265,3.176449535,30.70866142
Healthy,0.278,3.243557623,30.70866142
Healthy,0.28,2.482999284,27.55905512
Healthy,0.307,2.90801718,29.92125984
Healthy,0.268,3.243557623,31.49606299
Healthy,0.264,2.68432355,27.95275591
Healthy,0.274,3.288296349,31.1023622
Healthy,0.263,3.377773801,29.92125984
Healthy,0.277,1.140837509,18.11023622
Healthy,0.283,1.834287759,23.22834646
Healthy,0.255,3.556728704,32.67716535
Healthy,0.267,3.534359341,32.28346457
Healthy,0.298,2.057981389,27.55905512
Healthy,0.258,2.975125268,29.13385827
Healthy,0.266,2.661954188,27.16535433
Healthy,0.31,2.348783107,23.62204724
Healthy,0.27,2.863278454,27.16535433
Healthy,0.263,2.930386543,26.77165354
Healthy,0.269,3.288296349,30.31496063
Healthy,0.272,4.13833214,35.82677165
Healthy,0.261,3.176449535,30.31496063
Healthy,0.267,2.14745884,20.86614173
Healthy,0.326,4.048854689,34.2519685
Healthy,0.298,2.863278454,27.16535433
Healthy,0.298,3.690944882,31.49606299
Healthy,0.268,3.534359341,31.88976378
Healthy,0.295,3.847530422,34.64566929
Healthy,0.27,1.45400859,16.53543307
Healthy,0.282,3.400143164,30.31496063
Healthy,0.282,2.975125268,27.16535433
Healthy,0.271,2.415891195,23.22834646
Healthy,0.278,3.623836793,34.2519685
Healthy,0.272,3.579098067,33.85826772
Healthy,0.26,3.377773801,32.28346457
Healthy,0.283,3.355404438,31.88976378
Healthy,0.276,2.952755906,30.70866142
Healthy,0.326,3.243557623,31.1023622
Healthy,0.3,3.019863994,30.31496063
Healthy,0.272,3.377773801,32.28346457
Healthy,0.287,2.013242663,27.95275591
Healthy,0.326,3.579098067,33.07086614
Healthy,0.3,3.333035075,32.28346457
Healthy,0.267,3.355404438,32.67716535
Healthy,0.3,4.093593414,38.18897638
Healthy,0.284,3.579098067,33.85826772
Healthy,0.302,3.914638511,36.22047244
Healthy,0.284,3.914638511,35.03937008
Healthy,0.271,3.802791696,35.03937008
Healthy,0.283,3.623836793,33.46456693
Healthy,0.322,2.505368647,24.80314961
Healthy,0.297,3.400143164,31.88976378
Healthy,0.286,3.086972083,29.52755906
Healthy,0.273,2.930386543,28.34645669
Healthy,0.256,3.422512527,32.67716535
Healthy,0.281,3.735683608,33.07086614
Healthy,0.27,1.834287759,22.04724409
Healthy,0.301,2.952755906,27.55905512
Healthy,0.288,3.869899785,33.46456693
Healthy,0.243,2.52773801,27.95275591
Healthy,0.314,1.118468146,13.77952756
Healthy,0.271,1.9908733,21.25984252
Healthy,0.306,3.310665712,27.55905512
Healthy,0.314,1.767179671,16.53543307
Healthy,0.318,3.198818898,26.77165354
Healthy,0.312,4.183070866,33.07086614
Healthy,0.336,2.661954188,26.37795276
Healthy,0.304,1.632963493,18.50393701
Healthy,0.283,2.304044381,22.44094488
Healthy,0.299,2.214566929,23.62204724
Healthy,0.311,2.572476736,25.59055118
